Notes,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate,Month,Annual_Count,Date
,1999,1999.0,75-79 years,75-79,Male,M,101.0,2974973,40.7,12,1212,1999-12-01
,1999,1999.0,80-84 years,80-84,Female,F,79.66666666666667,3039863,31.4,12,956,1999-12-01
,1999,1999.0,80-84 years,80-84,Male,M,71.0,1780402,47.9,12,852,1999-12-01
,1999,1999.0,85+ years,85+,Female,F,64.75,2918829,26.6,12,777,1999-12-01
,1999,1999.0,85+ years,85+,Male,M,43.25,1177073,44.1,12,519,1999-12-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,1,18,2000-01-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,1,41,2000-01-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,1,70,2000-01-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,1,106,2000-01-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,1,154,2000-01-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,1,206,2000-01-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,1,275,2000-01-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,1,380,2000-01-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,1,444,2000-01-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,1,640,2000-01-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,1,637,2000-01-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,1,763,2000-01-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,1,694,2000-01-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,1,888,2000-01-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,1,944,2000-01-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,1,1158,2000-01-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,1,1229,2000-01-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,1,1351,2000-01-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,1,1279,2000-01-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,1,1238,2000-01-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,1,982,2000-01-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,1,900,2000-01-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,1,844,2000-01-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,1,579,2000-01-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,2,18,2000-02-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,2,41,2000-02-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,2,70,2000-02-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,2,106,2000-02-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,2,154,2000-02-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,2,206,2000-02-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,2,275,2000-02-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,2,380,2000-02-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,2,444,2000-02-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,2,640,2000-02-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,2,637,2000-02-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,2,763,2000-02-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,2,694,2000-02-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,2,888,2000-02-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,2,944,2000-02-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,2,1158,2000-02-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,2,1229,2000-02-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,2,1351,2000-02-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,2,1279,2000-02-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,2,1238,2000-02-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,2,982,2000-02-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,2,900,2000-02-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,2,844,2000-02-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,2,579,2000-02-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,3,18,2000-03-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,3,41,2000-03-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,3,70,2000-03-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,3,106,2000-03-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,3,154,2000-03-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,3,206,2000-03-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,3,275,2000-03-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,3,380,2000-03-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,3,444,2000-03-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,3,640,2000-03-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,3,637,2000-03-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,3,763,2000-03-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,3,694,2000-03-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,3,888,2000-03-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,3,944,2000-03-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,3,1158,2000-03-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,3,1229,2000-03-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,3,1351,2000-03-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,3,1279,2000-03-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,3,1238,2000-03-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,3,982,2000-03-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,3,900,2000-03-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,3,844,2000-03-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,3,579,2000-03-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,4,18,2000-04-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,4,41,2000-04-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,4,70,2000-04-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,4,106,2000-04-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,4,154,2000-04-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,4,206,2000-04-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,4,275,2000-04-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,4,380,2000-04-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,4,444,2000-04-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,4,640,2000-04-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,4,637,2000-04-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,4,763,2000-04-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,4,694,2000-04-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,4,888,2000-04-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,4,944,2000-04-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,4,1158,2000-04-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,4,1229,2000-04-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,4,1351,2000-04-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,4,1279,2000-04-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,4,1238,2000-04-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,4,982,2000-04-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,4,900,2000-04-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,4,844,2000-04-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,4,579,2000-04-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,5,18,2000-05-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,5,41,2000-05-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,5,70,2000-05-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,5,106,2000-05-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,5,154,2000-05-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,5,206,2000-05-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,5,275,2000-05-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,5,380,2000-05-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,5,444,2000-05-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,5,640,2000-05-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,5,637,2000-05-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,5,763,2000-05-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,5,694,2000-05-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,5,888,2000-05-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,5,944,2000-05-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,5,1158,2000-05-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,5,1229,2000-05-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,5,1351,2000-05-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,5,1279,2000-05-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,5,1238,2000-05-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,5,982,2000-05-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,5,900,2000-05-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,5,844,2000-05-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,5,579,2000-05-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,6,18,2000-06-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,6,41,2000-06-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,6,70,2000-06-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,6,106,2000-06-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,6,154,2000-06-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,6,206,2000-06-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,6,275,2000-06-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,6,380,2000-06-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,6,444,2000-06-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,6,640,2000-06-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,6,637,2000-06-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,6,763,2000-06-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,6,694,2000-06-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,6,888,2000-06-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,6,944,2000-06-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,6,1158,2000-06-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,6,1229,2000-06-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,6,1351,2000-06-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,6,1279,2000-06-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,6,1238,2000-06-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,6,982,2000-06-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,6,900,2000-06-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,6,844,2000-06-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,6,579,2000-06-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,7,18,2000-07-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,7,41,2000-07-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,7,70,2000-07-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,7,106,2000-07-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,7,154,2000-07-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,7,206,2000-07-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,7,275,2000-07-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,7,380,2000-07-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,7,444,2000-07-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,7,640,2000-07-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,7,637,2000-07-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,7,763,2000-07-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,7,694,2000-07-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,7,888,2000-07-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,7,944,2000-07-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,7,1158,2000-07-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,7,1229,2000-07-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,7,1351,2000-07-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,7,1279,2000-07-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,7,1238,2000-07-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,7,982,2000-07-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,7,900,2000-07-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,7,844,2000-07-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,7,579,2000-07-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,8,18,2000-08-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,8,41,2000-08-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,8,70,2000-08-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,8,106,2000-08-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,8,154,2000-08-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,8,206,2000-08-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,8,275,2000-08-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,8,380,2000-08-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,8,444,2000-08-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,8,640,2000-08-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,8,637,2000-08-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,8,763,2000-08-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,8,694,2000-08-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,8,888,2000-08-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,8,944,2000-08-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,8,1158,2000-08-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,8,1229,2000-08-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,8,1351,2000-08-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,8,1279,2000-08-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,8,1238,2000-08-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,8,982,2000-08-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,8,900,2000-08-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,8,844,2000-08-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,8,579,2000-08-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,9,18,2000-09-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,9,41,2000-09-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,9,70,2000-09-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,9,106,2000-09-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,9,154,2000-09-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,9,206,2000-09-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,9,275,2000-09-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,9,380,2000-09-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,9,444,2000-09-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,9,640,2000-09-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,9,637,2000-09-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,9,763,2000-09-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,9,694,2000-09-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,9,888,2000-09-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,9,944,2000-09-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,9,1158,2000-09-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,9,1229,2000-09-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,9,1351,2000-09-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,9,1279,2000-09-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,9,1238,2000-09-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,9,982,2000-09-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,9,900,2000-09-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,9,844,2000-09-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,9,579,2000-09-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,10,18,2000-10-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,10,41,2000-10-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,10,70,2000-10-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,10,106,2000-10-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,10,154,2000-10-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,10,206,2000-10-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,10,275,2000-10-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,10,380,2000-10-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,10,444,2000-10-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,10,640,2000-10-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,10,637,2000-10-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,10,763,2000-10-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,10,694,2000-10-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,10,888,2000-10-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,10,944,2000-10-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,10,1158,2000-10-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,10,1229,2000-10-01
,2000,2000.0,70-74 years,70-74,Male,M,112.58333333333333,3860732,35.0,10,1351,2000-10-01
,2000,2000.0,75-79 years,75-79,Female,F,106.58333333333333,4327077,29.6,10,1279,2000-10-01
,2000,2000.0,75-79 years,75-79,Male,M,103.16666666666667,3020236,41.0,10,1238,2000-10-01
,2000,2000.0,80-84 years,80-84,Female,F,81.83333333333333,3090837,31.8,10,982,2000-10-01
,2000,2000.0,80-84 years,80-84,Male,M,75.0,1830504,49.2,10,900,2000-10-01
,2000,2000.0,85+ years,85+,Female,F,70.33333333333333,2983941,28.3,10,844,2000-10-01
,2000,2000.0,85+ years,85+,Male,M,48.25,1219319,47.5,10,579,2000-10-01
,2000,2000.0,30-34 years,30-34,Female,F,1.5,10075949,0.2,11,18,2000-11-01
,2000,2000.0,30-34 years,30-34,Male,M,3.4166666666666665,10213230,0.4,11,41,2000-11-01
,2000,2000.0,35-39 years,35-39,Female,F,5.833333333333333,11220940,0.6,11,70,2000-11-01
,2000,2000.0,35-39 years,35-39,Male,M,8.833333333333334,11162000,0.9,11,106,2000-11-01
,2000,2000.0,40-44 years,40-44,Female,F,12.833333333333334,11212451,1.4,11,154,2000-11-01
,2000,2000.0,40-44 years,40-44,Male,M,17.166666666666668,11032914,1.9,11,206,2000-11-01
,2000,2000.0,45-49 years,45-49,Female,F,22.916666666666668,10139929,2.7,11,275,2000-11-01
,2000,2000.0,45-49 years,45-49,Male,M,31.666666666666668,9832225,3.9,11,380,2000-11-01
,2000,2000.0,50-54 years,50-54,Female,F,37.0,8966667,5.0,11,444,2000-11-01
,2000,2000.0,50-54 years,50-54,Male,M,53.333333333333336,8596817,7.4,11,640,2000-11-01
,2000,2000.0,55-59 years,55-59,Female,F,53.083333333333336,6922269,9.2,11,637,2000-11-01
,2000,2000.0,55-59 years,55-59,Male,M,63.583333333333336,6476836,11.8,11,763,2000-11-01
,2000,2000.0,60-64 years ,60-64,Female,F,57.833333333333336,5620799,12.3,11,694,2000-11-01
,2000,2000.0,60-64 years ,60-64,Male,M,74.0,5099354,17.4,11,888,2000-11-01
,2000,2000.0,65-69 years,65-69,Female,F,78.66666666666667,5057099,18.7,11,944,2000-11-01
,2000,2000.0,65-69 years,65-69,Male,M,96.5,4341762,26.7,11,1158,2000-11-01
,2000,2000.0,70-74 years,70-74,Female,F,102.41666666666667,4885847,25.2,11,1229,2000-11-01
